SegmentId,StartTime,EndTime,Transcript
Uk_FtRshypI10,,,  employee retention ; the dotted line
Uk_FtRshypI10,,,  refers to sale figure . So three type
Uk_FtRshypI10,,,  of line and again we 're going to get
Uk_FtRshypI10,,,  more into that later .
Uk_FtRshypI10,,,  So let 's take a look at some expression
Uk_FtRshypI11,2.47,3.04,  in action for highlighting visual aid ...
Uk_FtRshypI11,,,  Tis graphic illustrates the location
Uk_FtRshypI11,,,  of English speaker throughout the world
Uk_FtRshypI11,,,  a you can see ...
Uk_FtRshypI11,,,  This next map show the ubiquity of English . As you
Uk_FtRshypI11,,,  can see in most country english is spoken ...
Uk_FtRshypI13,3.1,3.34,  I would like to draw your attention to
Uk_FtRshypI13,,,  this chart . As you can see two third of
Uk_FtRshypI13,,,  the world 's scientist read academic
Uk_FtRshypI13,,,  paper or journal in English while only
Uk_FtRshypI13,,,  one of the world 's scientist read
Uk_FtRshypI13,,,  in another language .
Uk_FtRshypI13,,,  Ok so in this lecture we talked about
Uk_FtRshypI13,,,  highlighting visual aid
Uk_FtRshypI13,,,  this just mean focusing the attention
Uk_FtRshypI13,,,  of the audience on your visual aid and
Uk_FtRshypI13,,,  stating the visual 's general meaning
upzjPKmMU8I1,0,0.12,  hi quasi Millington here is speaker and
upzjPKmMU8I1,,,  speech coach and today we 're going to
upzjPKmMU8I1,,,  talk about how to use visual aid
upzjPKmMU8I1,,,  effectively in the presentation when it
upzjPKmMU8I1,,,  come to using visual aid in a
upzjPKmMU8I1,,,  presentation I 'm reminded of a quote I
upzjPKmMU8I2,0.15,0.32,  once heard and said that audience will
upzjPKmMU8I2,,,  forgive you for anything during a
upzjPKmMU8I2,,,  presentation except being boring and
upzjPKmMU8I2,,,  you 've probably seen it a boring
upzjPKmMU8I2,,,  presentation that had visual aid and
upzjPKmMU8I2,,,  there are so many mistake that are made
upzjPKmMU8I3,0.34,0.49,  when using visual aid I probably wo n't
upzjPKmMU8I3,,,  cover them all but here are five thing
upzjPKmMU8I3,,,  not to do when you use visual aid
upzjPKmMU8I3,,,  the first thing not to do is do n't read
upzjPKmMU8I3,,,  from your note or your visual aid and
upzjPKmMU8I3,,,  just make it a reading lecture where
upzjPKmMU8I4,0.53,1.03,  you 're just reading off what 's on your
upzjPKmMU8I4,,,  slide that 's one of the worst thing
upzjPKmMU8I4,,,  that you can do if you have a lot of
upzjPKmMU8I4,,,  information to get across to your
upzjPKmMU8I4,,,  audience instead just scan and say so
upzjPKmMU8I4,,,  you have to rehearse to get this down
upzjPKmMU8I5,1.06,1.18,  and right but just scan the overall
upzjPKmMU8I5,,,  point you want to say whether it 's on a
upzjPKmMU8I5,,,  cue card or on a sheet just scan it and
upzjPKmMU8I5,,,  then look up at your audience always be
upzjPKmMU8I5,,,  looking at your audience when you 're
upzjPKmMU8I5,,,  talking never be looking down at a piece
upzjPKmMU8I6,1.2,1.33,  of paper or something else when you are
upzjPKmMU8I6,,,  talking next tip is do n't turn your back
upzjPKmMU8I6,,,  to read a lot of time you 'll see
upzjPKmMU8I6,,,  presenter they will have something on
upzjPKmMU8I6,,,  their slide and they will turn their
upzjPKmMU8I6,,,  back to the audience to read it try your
upzjPKmMU8I7,1.37,1.48,  best never have to have your back to
upzjPKmMU8I7,,,  your audience one way to make sure that
upzjPKmMU8I7,,,  you do that is to have note in front of
upzjPKmMU8I7,,,  you that match what you want to say on
upzjPKmMU8I7,,,  the slide so you can just gesture
upzjPKmMU8I7,,,  backwards towards your overhead or your
upzjPKmMU8I8,1.51,2.02,  slide and you never actually have to
upzjPKmMU8I8,,,  look at it you should know from the
upzjPKmMU8I8,,,  note you 're looking at where you are in
upzjPKmMU8I8,,,  your presentation and be able to click
upzjPKmMU8I8,,,  through once again rehearsal is key when
upzjPKmMU8I8,,,  you are preparing to give a presentation
upzjPKmMU8I9,2.05,2.15,  that ha visual aid in it the next tip
upzjPKmMU8I9,,,  tip number three is do n't write essay
upzjPKmMU8I9,,,  on your slide the worst thing you can do
upzjPKmMU8I9,,,  when I think speak
upzjPKmMU8I9,,,  to do this out of nerve is that they
upzjPKmMU8I9,,,  have all of their information on their
upzjPKmMU8I10,2.17,2.29,  slide and they just read all the
upzjPKmMU8I10,,,  information that 's on theirs like listen
upzjPKmMU8I10,,,  if I can deliver your presentation using
upzjPKmMU8I10,,,  your slide because it 's the same
upzjPKmMU8I10,,,  information that you 're saying then of
upzjPKmMU8I10,,,  what use are you a the speaker you want
upzjPKmMU8I11,2.32,2.44,  to make sure that your visual is just an
upzjPKmMU8I11,,,  accompaniment to you it just add to
upzjPKmMU8I11,,,  what you are going to say there should
upzjPKmMU8I11,,,  be point on there picture that need
upzjPKmMU8I11,,,  explanation so that it 's just a
upzjPKmMU8I11,,,  reference point but the audience is
upzjPKmMU8I12,2.47,2.56,  looking at you to give further
upzjPKmMU8I12,,,  information to what you have on the
upzjPKmMU8I12,,,  slide so do n't put essay on there put
upzjPKmMU8I12,,,  short point put picture put
upzjPKmMU8I12,,,  entertaining thing on slide even short
upzjPKmMU8I12,,,  video that add to you a the speaker
upzjPKmMU8I13,3,3.15,  not replace you tip number four is to
upzjPKmMU8I13,,,  use open posture if you can try not to
upzjPKmMU8I13,,,  have anything between you and your
upzjPKmMU8I13,,,  audience if you 're behind a lectern or
upzjPKmMU8I13,,,  stand try to not stand behind that if
upzjPKmMU8I13,,,  you can I know that in some situation
upzjPKmMU8I14,3.17,3.29,  is a more formal presentation and you
upzjPKmMU8I14,,,  have to do that but a much a you can
upzjPKmMU8I14,,,  get out from behind table and podium
upzjPKmMU8I14,,,  and anything blocking the audience from
upzjPKmMU8I14,,,  seeing you and really experiencing you
upzjPKmMU8I14,,,  a the speaker get those out of the way
upzjPKmMU8I15,3.32,3.43,  so that you can have an open
upzjPKmMU8I15,,,  communication with your audience and
upzjPKmMU8I15,,,  finally make it a dialogue just because
upzjPKmMU8I15,,,  you are the presenter and you have all
upzjPKmMU8I15,,,  this information on your slide that you
upzjPKmMU8I15,,,  have to give to your audience do n't
upzjPKmMU8I16,3.45,3.56,  assume that you should n't involve them
upzjPKmMU8I16,,,  sometimes you may want to just have a
upzjPKmMU8I16,,,  question mark on your slide and then you
upzjPKmMU8I16,,,  ask a question and you get dialogue back
upzjPKmMU8I16,,,  and forth from your audience you may get
upzjPKmMU8I16,,,  a discussion that way also it make you
upzjPKmMU8I17,3.59,4.1,  le nervous you 're not just imparting
upzjPKmMU8I17,,,  thing to your audience I once heard a
upzjPKmMU8I17,,,  speaker say some of the best answer are
upzjPKmMU8I17,,,  often seated so a lot of time you may
upzjPKmMU8I17,,,  have all the information to share but we
upzjPKmMU8I17,,,  may get a golden nugget of information
upzjPKmMU8I18,4.11,4.22,  from your audience by involving them
upzjPKmMU8I18,,,  asking them question say what do you
upzjPKmMU8I18,,,  think and make it a dialogue it make it
upzjPKmMU8I18,,,  a much more friendly and interesting
upzjPKmMU8I18,,,  experience for your audience so remember
upzjPKmMU8I18,,,  these five tip for using visual
upzjPKmMU8I20,4.25,4.46,  ADEs when you 're giving a presentation
upzjPKmMU8I20,,,  share this video like it and of course
upzjPKmMU8I20,,,  subscribe to the channel make sure that
upzjPKmMU8I20,,,  when you are giving presentation if
upzjPKmMU8I20,,,  they 're visual or not anything that you
upzjPKmMU8I20,,,  have that 's an accompanying
upzjPKmMU8I20,,,  accompaniment to you should be something
upzjPKmMU8I20,,,  to just ask to you it should n't replace
upzjPKmMU8I20,,,  you until next time keep speaking share
upzjPKmMU8I20,,,  any conserving
JF_m8AhkxuM1,0.13,0.46,  hello everyone welcome back to n p t e l mock course on developing soft skill and personality
JF_m8AhkxuM1,,,  this is week eight module number four lecture number forty six i am doctor ravichandran
JF_m8AhkxuM1,,,  from the department of humanity and social science of i i t kanpur giving you this course
JF_m8AhkxuM1,,,  now for the past eight week this is the concluding week and then i started with presentation
JF_m8AhkxuM1,,,  skill and this module this lecture will conclude our discussion on presentation skill giving
JF_m8AhkxuM1,,,  you more input on how to use visuals visuals is an aspect of non verbal communication along
JF_m8AhkxuM2,0.55,1.29,  with body language we also need to know how you can use this effectively before i start
JF_m8AhkxuM2,,,  let take a quick review of what i do in the previous lecture in the previous lecture i
JF_m8AhkxuM2,,,  ah addressed the issue of body language in public speaking i told you that the role of
JF_m8AhkxuM2,,,  body language is so crucial that some people use very effective body language and get away
JF_m8AhkxuM2,,,  with ah very fraudulent content also many politician for example they develop just
JF_m8AhkxuM2,,,  skill with le content and use powerful body language to convince the audience but
JF_m8AhkxuM3,1.36,2.06,  in order to you become a professional i emphasize that your content should be equally good a
JF_m8AhkxuM3,,,  well a your body language to make your body language good effective
JF_m8AhkxuM3,,,  what should you do practice before the mirror in today context even you can use video
JF_m8AhkxuM3,,,  captured on your mobile and then check that but nothing like mirror because you are doing
JF_m8AhkxuM3,,,  it live and then just see what are thing you do not like to see and you can make modification
JF_m8AhkxuM3,,,  appropriately thus suitable for the occasion do not hide when you are going to a podium
JF_m8AhkxuM4,2.14,2.44,  dont hide ok be open be honest and maintain eye contact with all even if somebody is very
JF_m8AhkxuM4,,,  difficult to maintain eye contact with try to look at the person forehead so do not try
JF_m8AhkxuM4,,,  to maintain the direct eye contact and try to maintain eye contact with those whom you
JF_m8AhkxuM4,,,  like initially and slowly you try to spread through the audience ok it can be in the form
JF_m8AhkxuM4,,,  of a triangle identify corner it can be in the form of a square and identify somebody
JF_m8AhkxuM4,,,  in the middle and then keep shifting your eye but then that will give the audience
JF_m8AhkxuM5,2.49,3.17,  that you are trying to maintain eye contact with all of them throughout do not shift leg
JF_m8AhkxuM5,,,  that is one leg up and then the other leg down so dont do that kind of movement do
JF_m8AhkxuM5,,,  not hold on to anything that is holding something very firmly is indicating that you are nervous
JF_m8AhkxuM5,,,  sometimes people hold on the chair that is kept before them they hold on to the desk
JF_m8AhkxuM5,,,  that is kept before them they hold on to even choke piece ah giving the impression that
JF_m8AhkxuM5,,,  a if they are going to smock ah a it if look like a cigarette they hold on thing
JF_m8AhkxuM6,3.22,3.56,  they hold on pencil they hold on scale they hold on the pointer
JF_m8AhkxuM6,,,  now try to keep them on the table use them only when it is required so do not hold on
JF_m8AhkxuM6,,,  to anything and all the time try to face the audience whether you create a very amicable
JF_m8AhkxuM6,,,  response from them or not face the audience so you should be bold enough to face the audience
JF_m8AhkxuM6,,,  and keep the palm open so dont try to ah close it dont try to cross it dont try to put it
JF_m8AhkxuM6,,,  in your ah hand pocket keep it to open speak loudly and clearly in fact it 's the first
JF_m8AhkxuM7,4.04,4.35,  thing you should be doing when you go there a a professional to check whether everybody
JF_m8AhkxuM7,,,  in the audience is able to hear you clearly and maintain a normal face do not speak too
JF_m8AhkxuM7,,,  fast do not be deliberately to slow ok in both case you are exhibiting that you are
JF_m8AhkxuM7,,,  nervous never slouch ok instead of a firm think that slouching is and then appearing
JF_m8AhkxuM7,,,  to be too low because of the fact that you are low in confidence and never turn back
JF_m8AhkxuM7,,,  to the audience or even if you are going to show something on the black board till try
JF_m8AhkxuM8,4.4,5.16,  to maintain at least half eye contact with them never turn your back so that way you
JF_m8AhkxuM8,,,  will completely loose contact with the audience let look at the use of visuals now what are
JF_m8AhkxuM8,,,  visuals first of all so visuals are those ah non verbal part of communication in which
JF_m8AhkxuM8,,,  you do not use word you do not use the verbal part but you use picture you show photograph
JF_m8AhkxuM8,,,  you can use graph pie chart map any kind of diagram and then ah the cross section
JF_m8AhkxuM8,,,  sectional diagram such a frontal view aerial view ok and even a model a proto type of something
JF_m8AhkxuM9,5.24,6.02,  which is bigger in size but you show a small module and the blueprint of a a house or
JF_m8AhkxuM9,,,  of a big project that you are planning to ah materialize
JF_m8AhkxuM9,,,  now these thing without word but they are shown in a form of visuals now using visuals
JF_m8AhkxuM9,,,  actually enhances the quality of your presentation ok instead of putting just word if you put
JF_m8AhkxuM9,,,  some picture but then you should not deliberately put something like the face of every ah beautiful
JF_m8AhkxuM9,,,  actress and then so that everybody look at it but they will miss the main point of what
JF_m8AhkxuM10,6.07,6.43,  you are discussing that will be completely distracting and it will be completely inappropriate
JF_m8AhkxuM10,,,  of course people will be looking forward towards looking such picture but then the complete
JF_m8AhkxuM10,,,  message will be lost and people in fact will be laughing at you for using such inappropriate
JF_m8AhkxuM10,,,  picture so what is the purpose of visuals visuals illustrate key point
JF_m8AhkxuM10,,,  so it 's very easy to show a picture a it is said a picture is worth thousand word
JF_m8AhkxuM10,,,  instead of describing something in so many word just show them a picture ok it will
JF_m8AhkxuM11,6.49,7.27,  illustrate key point picture can also be used to reinforce verbal message you say something
JF_m8AhkxuM11,,,  you show it to them in the form of a visual it can be used to stimulate audience interest
JF_m8AhkxuM11,,,  so you want to introduce a new concept to some people who have no idea of what is that
JF_m8AhkxuM11,,,  so you can first show them the picture you can ask them what is this can you make a guess
JF_m8AhkxuM11,,,  what is the function why should we use this you can stimulate audience interest and in
JF_m8AhkxuM11,,,  time when the presentation becomes monotonous then you show them a visual so that attention
JF_m8AhkxuM12,7.34,8.11,  will be focused so you can focus audience attention using a visual so these are the
JF_m8AhkxuM12,,,  four important purpose for which we use visuals but what kind of guideline you should be
JF_m8AhkxuM12,,,  following when you want to use visuals so power point itself is a kind of visual you
JF_m8AhkxuM12,,,  are using and then i talk about long sentence all that i am just looking at even the word
JF_m8AhkxuM12,,,  which are written in the form of visual because we are just showing to the audience
JF_m8AhkxuM12,,,  so when you use power point particularly dont use long sentence ok instead of using
JF_m8AhkxuM13,8.19,8.59,  long sentence use bullet and take only keywords and phrase use appropriate font size some
JF_m8AhkxuM13,,,  ah place you need to show twenty four font size at least in certain case it will be
JF_m8AhkxuM13,,,  twenty eight title sometimes are even about twenty eight thirty six ok transitional headline
JF_m8AhkxuM13,,,  are between twenty eight thirty two but twelve fourteen they are ok for reading but not in
JF_m8AhkxuM13,,,  term of showing them on power point especially when the audience are likely to be larger
JF_m8AhkxuM13,,,  bigger and then they are likely to sit at the at end so you need to check whether they
JF_m8AhkxuM14,9.04,9.39,  will be able to see the font size so you need to go to the venue and identify how big is
JF_m8AhkxuM14,,,  that and how can they easily look at your presentation and see even from the last row
JF_m8AhkxuM14,,,  the next thing is appropriate color so suppose you are ah going to show them something in
